Frame,EAR,MAR
56,0.13085786461107607,0.027032998170172722
57,0.12624300667984073,0.024099035774882642
58,0.12200195670529963,0.025047142281642603
59,0.11843250316410536,0.025707844744339518
60,0.10749377170792873,0.022572512161911886
61,0.10981522040898374,0.028200516897317684
62,0.11168944208270955,0.024348756107735417
63,0.11138468149557532,0.026042243366678697
64,0.11002647522186954,0.024164989436158198
65,0.11127439277237638,0.026229449730376334
66,0.11224655948168559,0.022755011017880532
67,0.10743857378006327,0.024552204006906022
68,0.110012373657284,0.021695678794115218
69,0.10852708595036276,0.023082307149357384
70,0.11799771211426363,0.018944364239388712
71,0.12204956617765836,0.026302440006111226
72,0.1291542061067229,0.025888104304065636
73,0.1351414673065789,0.027504516581025963
74,0.13644343214966498,0.022701086363510693
75,0.14099489663888115,0.026045928549459675
76,0.14908408046438276,0.02398898562327295
77,0.14982153824039696,0.026479996085233104
78,0.15141844565301266,0.022800602626116988
79,0.1528970340563108,0.024127546752103327
80,0.1519185297982669,0.022202748902402706
81,0.15194934998333923,0.022364922184842498
82,0.148217569414923,0.022985725331349478
83,0.14743603917351666,0.020952450331512905
84,0.14683500548622924,0.029348321268261323
85,0.14754550040497866,0.028752037778088758
86,0.1465744165688877,0.032301611433688746
87,0.1411654106114786,0.033012456644034724
88,0.14510940485083287,0.03464352838130835
89,0.14645556484983122,0.03392248573285084
90,0.14613394214805578,0.03608992196425697
91,0.1466086756982829,0.03098927079027246
92,0.15202219331101574,0.030384208841321814
93,0.15558852274592624,0.03646191209552672
94,0.15778749678708126,0.04051351204487467
95,0.1567026077348277,0.03617024042212182
96,0.16499046881616927,0.03426398320196928
97,0.15878171208077985,0.040334662420036825
98,0.1601246511510278,0.04522165189833312
99,0.14998835044186554,0.04422536350330599
100,0.16124671801087553,0.04146772260919223
101,0.16145968084001683,0.04191825037520808
102,0.16382077356037655,0.043862037547095424
103,0.1614801479454746,0.04273862997308161
104,0.1588975303384295,0.03828892937061306
105,0.16070861928967456,0.038992763282777794
106,0.16091254484755474,0.04127141313892551
107,0.15554055049954632,0.039241060674310844
108,0.16960240490747808,0.026604671106470263
109,0.15900642855570019,0.02772517033006022
110,0.15454768941899577,0.02897702314592737
111,0.16096485763949772,0.029603854411567605
112,0.16624006232842295,0.029461379314148238
113,0.15825961938416175,0.030802097814887686
114,0.15563887913865077,0.03072609406438023
115,0.1607881395788882,0.032084230746503024
116,0.15482600497398175,0.03023042421875822
117,0.1612044332213874,0.030930445626622453
118,0.15782244550021626,0.033668690198154064
119,0.15978112140475287,0.03217741023857247
120,0.14844556931061162,0.028847016637342657
121,0.15030271719270433,0.023223768644579965
122,0.14890218726932164,0.026543635922853
123,0.1477188917682338,0.02933584433306026
124,0.14823258601201725,0.029542057486330774
125,0.14594284252165268,0.03088460653491541
126,0.14443847904796908,0.03141873462482284
127,0.1488256870673611,0.03157547783202423
128,0.14557133137680667,0.03256940285100131
129,0.14832893858310076,0.02676777119543315
130,0.14726331621415908,0.030214947686314064
131,0.1476679894095705,0.030239593823583887
132,0.1520800059459992,0.025033486163095333
133,0.15257446681246584,0.03139623316534197
134,0.15598415783008007,0.03341362072516105
135,0.14962349013440795,0.030508895705755892
136,0.15431781543651532,0.03826863683820881
137,0.15492725442824368,0.039573151230679324
138,0.15131400934493242,0.036754866815655554
139,0.1592925588483709,0.032022415192720796
140,0.15537090506580153,0.034379879915472505
141,0.16085901604793124,0.032113410617811554
142,0.15960094033565583,0.03162863171853156
143,0.15939773592506795,0.030006912333670237
144,0.15311336074615636,0.03024715939934267
145,0.15810002942354542,0.026857697462516917
146,0.15294823863762694,0.024557685171080527
147,0.15531485172943543,0.02637478643721427
148,0.15473174743049803,0.02877340595655056
149,0.15422431580606702,0.02613873046538036
150,0.15833722476939543,0.02548420212462682
151,0.15955256994714417,0.025429901017839752
152,0.15903683497126284,0.02357935883850741
153,0.1570150718253618,0.023883761789992172
154,0.1543966539084911,0.023665622938130487
155,0.15323204138649088,0.025866094874141217
156,0.15132432697121462,0.036435627303282515
157,0.14747453904711894,0.03468345559136409
158,0.14613787743358173,0.035576494730511075
159,0.14483944473018012,0.03638240628178807
160,0.14057427890233887,0.0345354399943029
161,0.14231498395322223,0.030662486165002063
162,0.14362342062695316,0.03045550998937997
163,0.14425467193315805,0.02990097340200333
164,0.14239159099797555,0.028818526224070082
165,0.1415796655635253,0.032893726018075185
166,0.1402159907247746,0.029446865023886232
167,0.12065399730139373,0.034180078891028594
168,0.11554369421030988,0.030440207126149033
169,0.11150540030738967,0.030842254626205528
170,0.11276755731389175,0.02833691786819655
171,0.11031618274642807,0.03021696392496532
172,0.1098586884005527,0.02737033034475219
173,0.11454338291702688,0.026590058163729936
174,0.12011267049473641,0.026907857991008404
175,0.12035932997537442,0.02677790702751195
176,0.12453210788228192,0.02409091006000489
177,0.13420657830024774,0.024202981279286655
178,0.13342069061899975,0.020618058387745383
179,0.1376091894589314,0.02680627343465815
180,0.14486031337029345,0.015955544361349976
181,0.15008152587794138,0.016907133359306385
182,0.14753671290520703,0.021382678369587266
183,0.14944357649983128,0.01933113800062705
184,0.1478036120499431,0.023452055789984442
185,0.14563975272856483,0.01994101775674409
186,0.1522258558395795,0.018484355087064946
187,0.14885132239709978,0.018992282490489253
188,0.15069081868277223,0.019745623246901014
189,0.14933107529970333,0.02010646603750165
190,0.14997023272847107,0.01576141400819575
191,0.15088728719310912,0.017544606366577935
192,0.15085587613883114,0.016290855942560196
193,0.15026283686585012,0.019125810153823506
194,0.14891741315762685,0.019808117628631165
195,0.15367317770222927,0.023684603000857236
196,0.15432412914829546,0.023452112332755504
197,0.15242069896946225,0.026380838250104725
198,0.15040483506099234,0.023606195527922928
199,0.15277385874616417,0.02362210605176744
200,0.1506727912652078,0.022078024643134016
201,0.15064299065090606,0.02098681769306702
202,0.1528080183362844,0.01958895838399
203,0.15182341458908527,0.027528122676469164
204,0.14773136093165162,0.03094199480042836
205,0.1472497099782908,0.02383920064100826
206,0.14511636869011013,0.027777319381717385
207,0.15016238739404314,0.030087568769085863
208,0.1447272835021799,0.03025522517035392
209,0.14564262361651106,0.02825102972522411
210,0.14502978817336584,0.028371805122676702
211,0.14999354531390385,0.030050615013288165
212,0.15134978623764636,0.02467556514752198
213,0.14531642291277963,0.027513166766315735
214,0.152117444781179,0.026679099361284563
215,0.1494986833833194,0.023839471783686415
216,0.15609211524355832,0.023553830247220853
217,0.15638866408633179,0.023056094119593574
218,0.15693147670543292,0.022045614864104543
219,0.15262733319216748,0.025282119512396013
220,0.15192364285372795,0.02869896530153056
221,0.15131471930652643,0.025839352417292696
222,0.14923252883126895,0.02794098414259553
223,0.15199386042730295,0.030679286637327607
224,0.14777531937721683,0.024554823592633026
225,0.1497306209130369,0.02810006277136851
226,0.14903863444914886,0.02610046250075502
227,0.14901289722635774,0.029028035040565336
228,0.15172589817371968,0.0253299714846666
229,0.15111111082260442,0.025329269957083757
230,0.15213566195118872,0.023930276924028646
231,0.1523757985077987,0.029153051841325113
232,0.15347113434140242,0.023175805101938816
233,0.1542447520149007,0.024262824786001665
234,0.15807553811082192,0.022689304933210124
235,0.15514415272209786,0.023538109727214495
236,0.15432167942467379,0.027551823327275758
237,0.16010641200425615,0.02986475308428348
238,0.15072922091468738,0.03174953057884163
239,0.15244851169995,0.03459111781942561
240,0.1475098828456869,0.030159510224242052
241,0.14989192797068399,0.027690234946685446
242,0.14883890186427418,0.026345986491632965
243,0.14377297052112967,0.02833330184200367
244,0.15015092509576639,0.02695405632826645
245,0.14362303299393087,0.024049030645915997
246,0.14230679409302044,0.030166589078582988
247,0.13944542609662056,0.029795251363580008
248,0.13607607983052622,0.027012735171911464
249,0.13860654980764253,0.02971010359735565
250,0.13796633260783808,0.036782317789492036
251,0.15471387991535301,0.031684480723651674
252,0.14567596516911657,0.041962961739916496
253,0.14715921118070194,0.04122352443808572
254,0.1498446590450766,0.03842431161761873
255,0.15160115508615024,0.03580893736826303
256,0.15048311153312485,0.0356987248693639
257,0.14892018932262002,0.03599886600285481
258,0.14473920834487186,0.03881022525565388
259,0.14797892486178,0.04058697322269381
260,0.1505476717764057,0.043100732564100436
261,0.152389891393137,0.04277758333022776
262,0.14971098319983858,0.0440804442870105
263,0.14672874612303388,0.040884460145664915
264,0.14531428342316122,0.042804347609170054
265,0.1423226128875772,0.037199720455281804
266,0.14476665818503698,0.03852545399380919
267,0.14270591049295284,0.04202902771970264
268,0.13727245494974177,0.03974969904676195
269,0.14074707084952787,0.03846586704623511
270,0.14194543117093567,0.04002077147543174
271,0.14475990003884148,0.03689049289709812
272,0.14661940964488362,0.03667582336880678
273,0.14624566948580245,0.03652838502236871
274,0.14578609815075605,0.03552575474779821
275,0.14411179215637737,0.0355925862272041
276,0.13886539960896713,0.023620603024446643
277,0.14194282413827064,0.01758131466741687
278,0.13785064830931398,0.01975243375953564
279,0.14119968870817068,0.021014225712746266
280,0.1441870146887293,0.025164631546984232
281,0.1444444632853908,0.019567964926550743
282,0.1432037416208313,0.01803746562365368
283,0.141811823136835,0.019332202746523825
284,0.14036563593446116,0.017881506812643697
285,0.14018189826818336,0.02000221624188229
286,0.13960795952885657,0.018199840812426954
287,0.14009543828316637,0.019434792752835158
288,0.14726379651224925,0.01981331780784248
289,0.1486797849006456,0.019731398470782674
290,0.14124524758255722,0.021085673065315683
291,0.14538418038488427,0.017279327771302786
292,0.150982300562013,0.020237597680442674
293,0.1507667154171068,0.016269688086362043
294,0.1484146135570008,0.016923609676064072
295,0.1474876852722541,0.021342644273658885
296,0.14043833326669808,0.020966613372818223
297,0.14384783631919545,0.022809075834697604
298,0.14541770273435906,0.020356160900223588
299,0.14626944836850997,0.021087984293259386
300,0.14310308770064883,0.016810808289498613
301,0.14316030419381542,0.01581890029313353
302,0.13861056631117763,0.014855055261690259
303,0.14265812852929338,0.012448656939164795
304,0.1396589172510604,0.014410287576523071
305,0.13942761971410406,0.01204129124550268
306,0.13802867510398165,0.01121693489544309
307,0.13522153357969538,0.01222831276280565
308,0.13616062424342862,0.011299471759092442
309,0.13642145841633574,0.01085485601638132
310,0.12711740327689958,0.011371567081948697
311,0.12428192910050564,0.012816583675881094
312,0.11753398037809559,0.019749428410043936
313,0.12578273651386812,0.024162323696409454
314,0.12941812159932692,0.022201751965620863
315,0.13351577980880333,0.020866609978040372
316,0.12651106984308563,0.01964962574530474
317,0.1256319297284823,0.0173805586126846
318,0.12406416487064484,0.02071421349861211
319,0.1273745756018059,0.019921665262687332
320,0.12836625169801294,0.01992777429671749
321,0.13000695088467687,0.01843693440119281
322,0.12718153652586528,0.019649190823975492
323,0.13333106183882731,0.024555629417927962
324,0.13610536117548327,0.02713434516792078
325,0.1345150699257578,0.02076140927595422
326,0.13379893779113733,0.0235942459450082
327,0.13192706001251414,0.024540598624383125
328,0.12921250241953308,0.024861213757708094
329,0.12719839546424455,0.02511834117355003
330,0.12586372178697422,0.02468916342474531
331,0.12506382324455695,0.023434306963812945
332,0.12490917807590576,0.02510705489246747
333,0.12893369745524058,0.024288974035833417
334,0.1277382389459548,0.02411197166263134
335,0.1287205248966093,0.022772664639840963
336,0.1331386579416747,0.02658697694444167
337,0.13309412161682282,0.034727228189972335
338,0.13685102586021672,0.03194821417476456
339,0.13789333687014332,0.03344432213204761
340,0.13262233232524734,0.03429434354413703
341,0.12929880168951713,0.0337020526688842
342,0.12884533898829467,0.032524858233984474
343,0.1283589504099391,0.02919310837855657
344,0.13054750264782,0.031444965378385065
345,0.1315758946087964,0.028817653308965557
346,0.13408088466328577,0.027512215366970946
347,0.13334474141062824,0.026424561901526842
348,0.13049847871357317,0.027584095087449502
349,0.1290585642702134,0.03019148873940862
350,0.1334936015486453,0.029283566236711054
351,0.13019984557157244,0.022354859720404827
352,0.13569264353861182,0.021645704500605066
353,0.1363229394496247,0.0216124772449505
354,0.13262556883207344,0.021445287502359852
355,0.13171967514783212,0.021708117925656984
356,0.1328598909978454,0.019100908600950168
357,0.13301486052654432,0.021461701615057126
358,0.1349984490018924,0.023273032149768457
359,0.13312645017315294,0.02406746796784077
360,0.12908334082428377,0.029699424293236586
361,0.12594564364961733,0.02832188791669457
362,0.12818174725237338,0.031177204336710677
363,0.1278878756629177,0.03072577331171021
364,0.12901549714728833,0.032417758638114164
365,0.12843175007782623,0.03031358763398918
366,0.127896551523137,0.03143578803312471
367,0.12634720007973477,0.029386486018662457
368,0.12792820467974164,0.02627527409466556
369,0.1277299416510984,0.029361917764615494
370,0.13085742607000936,0.023897883718888718
371,0.13087509636095235,0.026854996746065743
372,0.12302338090233592,0.022306470738597577
373,0.1306143803102465,0.022718825512728746
374,0.12928110206706897,0.024023790192080688
375,0.13436150692098003,0.023123380682247376
376,0.13521325489425515,0.025560744114596134
377,0.13228460983787266,0.023460240805501683
378,0.11859605337338228,0.027544010018301826
379,0.10977082991388797,0.021223593151021326
380,0.10089214811220817,0.020052762855158272
381,0.09888448104818709,0.02139011951263946
382,0.10475155423755197,0.020795323723255797
383,0.10191376020926272,0.024894079372196815
384,0.09328489192709957,0.021344676589648046
385,0.086547537970515,0.023549245023274358
386,0.09089797194699889,0.025139980792883796
387,0.08929172386816388,0.02430358341443319
388,0.08890137872313122,0.023483890520755193
389,0.09310904000860817,0.024678300177554045
390,0.0897313811991852,0.02495195647449707
391,0.08659163370618503,0.02586791116992417
392,0.08566161959708604,0.025796888793114574
393,0.09380028526928688,0.024941112385211486
394,0.08803075253177661,0.022044460677012153
395,0.09089054009143713,0.021391016791169195
396,0.09993554152784115,0.023677638338325115
397,0.1021311448219335,0.026635228778238706
398,0.10212013269793904,0.024687880174799122
399,0.10219293104062943,0.02565877350388582
400,0.10264423448066433,0.025697268544527606
401,0.10149980020101096,0.02418207620126564
402,0.10130942387703878,0.024540956959523748
403,0.0997601579853438,0.023746276687874168
404,0.09291747384326884,0.0218388018441371
405,0.08441800978713324,0.025659972531012126
406,0.08174768079925268,0.022820091278922403
407,0.08666267288462365,0.02253002158453261
408,0.09628693928780976,0.02095264237310097
409,0.0920021257808834,0.020367209063307454
410,0.09260967519309242,0.021272437635329794
411,0.09700861587232609,0.021349982113207672
412,0.10852999824034062,0.017610422795330566
413,0.11641088693460955,0.022192895480909018
414,0.11592658331209539,0.018523651151487394
415,0.11953071717141618,0.01948390010974239
416,0.12634406100527126,0.016886804120331406
417,0.12839240890708672,0.019164233523669836
418,0.13217382397241784,0.0175404094951112
419,0.1320600043320396,0.01644839210834462
420,0.13503622046871547,0.02253048290642551
421,0.13848475985672973,0.023229694384130587
422,0.13725275915049212,0.020433236650496647
423,0.13703613067356818,0.02155284665208438
424,0.13656986696128603,0.019282340654321602
425,0.13830030329556361,0.01961067700519544
426,0.14050829800775888,0.01742615411613351
427,0.1423617776062931,0.019636670717196453
428,0.1424924585646034,0.01583746438078313
429,0.13769436357312548,0.019181445518099215
430,0.13543311510042835,0.02053280250049302
431,0.13574894879559393,0.021624606234750328
432,0.13849396206015707,0.025164597129717796
433,0.13851627052304877,0.020958871348378923
434,0.13625884309129072,0.022408260796762246
435,0.13669994695262327,0.022860226903901333
436,0.13426865950494857,0.02122840470292766
437,0.13895975958620838,0.022321890304404627
438,0.13541104155016886,0.022184623293309343
439,0.1348246093253247,0.02307129621403767
440,0.13483721268180887,0.025407013954814147
441,0.13422237461120218,0.022981910887370387
442,0.13352679098791018,0.023384614161751017
443,0.13901434054763168,0.024134144188671318
444,0.14094532121736614,0.024706931317045475
445,0.14502339930106603,0.022747949423891207
446,0.14667459357064394,0.02154883461586956
447,0.1455988621125321,0.023246546442625006
448,0.14632935509224257,0.022487877197498233
449,0.14274701456090677,0.02282646932359175
450,0.14805115069632735,0.022617116924890542
451,0.142919741923671,0.022006650542300908
452,0.1510431959696663,0.0236195900120913
453,0.1458510952483011,0.02011581095382661
454,0.1498739733551542,0.020663881092336217
455,0.15113097751894874,0.02182526638199893
456,0.1486996861100294,0.02047753253752121
457,0.15143941996307747,0.020791289756952658
458,0.14987424477470412,0.01797176490216625
459,0.15135575337230345,0.017097007057491953
460,0.15072185450831327,0.019546918767034516
461,0.15194718705895438,0.02082486369393084
462,0.15265912939421278,0.021401250151945193
463,0.15327738239987165,0.020114377012675766
464,0.14958049538395973,0.01923070323904824
465,0.1465376219518599,0.021064097554325544
466,0.14786846968603787,0.02229969856556242
467,0.14961514307279378,0.0204278045391931
468,0.14802177441647846,0.025392807488362278
469,0.14753030003891932,0.024347313459046716
470,0.14647598092432856,0.02534927206217124
471,0.14650232554405535,0.025120102209728382
472,0.15049604998927746,0.023296319888422682
473,0.1509477299621135,0.024188838789548608
474,0.14969903171349497,0.02040282189329193
475,0.1490902867836414,0.02385345971454583
476,0.15051366050736337,0.024293023316233817
477,0.15351423708368195,0.025479783286378573
478,0.15179275157053734,0.025119024655420645
479,0.15076181669689676,0.020550759020331776
480,0.14308499783385437,0.019261268377259118
481,0.1478592374313844,0.021268181999394377
482,0.15465616324248332,0.020441278865861244
483,0.15429813396846526,0.017192963168868945
484,0.15723063924095976,0.01800219489256306
485,0.15396775068893187,0.01836580780722417
486,0.15396026982763916,0.018026068909159056
487,0.15770121894202535,0.018051294287252887
488,0.15230247385448575,0.01583485719300151
489,0.15147312657496986,0.01436685249755888
490,0.15058628356718273,0.01651612591826455
491,0.153057396316987,0.024965904997953203
492,0.14730653645514777,0.027698481620150487
493,0.14385243128136788,0.02755962589618173
494,0.1470816332519287,0.030728121568952823
495,0.14980233146507133,0.03170975209669256
496,0.15119816684379467,0.02935839210289322
497,0.1530373427376817,0.03393862080008094
498,0.14992539722777817,0.035264778351987415
499,0.15166446005974488,0.03346443778466361
500,0.1455502933313872,0.034341360101486106
501,0.14550826238629058,0.02209927540210858
502,0.15692602538829908,0.021471673752961898
503,0.15160933688385295,0.016370532945350954
504,0.13687825954108046,0.02233159572417966
505,0.13841737110127567,0.027934548752663175
506,0.14387377320259753,0.02602793387330335
507,0.13981930196302012,0.03217934149421878
508,0.1409930497248246,0.03636510943235681
509,0.1405525841605683,0.03742907678862143
510,0.1445225900664044,0.031165778342730436
511,0.14717431790924534,0.029534781277396362
512,0.14377190211161384,0.036699178528341064
513,0.1414353394232532,0.023626957264760388
514,0.14383159463209869,0.01884838505752076
515,0.15077810486741428,0.02204652807578226
516,0.151615309181372,0.01918278925898105
517,0.14993331376309266,0.025887044226500948
518,0.15128754051274937,0.014703906984982059
519,0.1484116617994768,0.01751195538612432
520,0.1474224920457118,0.023212000128785843
521,0.1461464813255719,0.017254389179408212
522,0.14420906649805354,0.02186447657272953
523,0.14156087668019574,0.016593411647550696
524,0.14586520526375668,0.02176448770507329
525,0.1410014225941403,0.018109822476665344
526,0.14406073365910133,0.018334247858875788
527,0.14796814300834782,0.02637888348679202
528,0.15746749826017575,0.030788393477564086
529,0.15490310589864326,0.032451788223667934
530,0.15530278442704953,0.03147380253206078
531,0.1530077806214001,0.028584257519757076
532,0.15466499343686693,0.026505149254091177
533,0.15575182452029987,0.02596675284577028
534,0.15570541034981722,0.02776619819743159
535,0.15711993507250066,0.032067829732627874
536,0.15093719050020016,0.0279333846423027
537,0.15002182068100292,0.02999630389466028
538,0.15035175229118555,0.03135527640435522
539,0.1544424238897025,0.03145243313455736
540,0.14509441593138894,0.03026916049693144
541,0.1413455004664437,0.026349551951228702
542,0.1423274414056288,0.02580189473567235
543,0.1432228418245307,0.02514478025870549
544,0.1420481116052305,0.028412889691172165
545,0.1458075444668039,0.026706597184701517
546,0.1406932417905884,0.02592504316987863
547,0.1441129565426761,0.02385038977439179
548,0.14680710813580403,0.023118275889231592
549,0.14462572454900885,0.022042564594533194
550,0.14526543699619832,0.021452752058933485
551,0.14811763897375047,0.0220351694256989
552,0.1489882669072896,0.023721788742280148
553,0.14654737907759563,0.024376747795742962
554,0.15005505818072443,0.022496490169744206
555,0.15042312697655738,0.02447116530519948
556,0.14958491977706073,0.021652749780888946
557,0.15174333790358624,0.0233067585264099
558,0.15169133620918657,0.02273190272630226
559,0.14864187296221693,0.02266881013634486
560,0.14766863998715257,0.02425670142279433
561,0.14788383298118812,0.026759869351003093
562,0.14959120822213284,0.02474475963421971
563,0.14690028698519808,0.025811195556548438
564,0.14391232225949552,0.030079775733703008
565,0.15126607368660464,0.02813869558053946
566,0.15355702618689004,0.02872849399546311
567,0.15277917282927506,0.030285672248440768
568,0.15017211443532752,0.030827749525298882
569,0.15229558329143872,0.030641586147878888
570,0.1524517452663965,0.02649115482863143
571,0.15010809868446168,0.02338050756291067
572,0.15198705179514355,0.02442895477007484
573,0.14526196779023398,0.029221973958952308
574,0.15180660893017206,0.02634601531624875
575,0.15432964806724425,0.02532560238507767
576,0.14278687540065194,0.023422302855214145
577,0.15517799128522222,0.022146363234062716
578,0.15342810478673394,0.021332154090607992
579,0.15412482493234936,0.021141983713277777
580,0.15606755514295403,0.020820850770556308
581,0.15291326317776172,0.02047127140998156
582,0.15296138186300062,0.020618773755185373
583,0.1526596904478429,0.0204705176172691
584,0.15181267079668903,0.019525205080339655
585,0.15294082993478048,0.02096158103841899
586,0.15127021569857463,0.019419522921347587
587,0.15363399862087854,0.019391212207599776
588,0.1551343065902851,0.02058581978586538
589,0.15645995586956868,0.020835395854806985
590,0.15440451325370075,0.020730567601378952
591,0.15496747148110293,0.017496723671667214
592,0.15463266249370167,0.020383948424149853
593,0.15704657867953548,0.01877437803340914
594,0.15890353415763195,0.01718299596907332
595,0.15667794343770994,0.02020356851151641
596,0.1571452238337412,0.020863272261772935
597,0.15893859834160634,0.021623002364895325
598,0.15752822895359236,0.01936212603911496
599,0.15756623904519274,0.020956871096208092
600,0.15444804600895828,0.024406507512117828
601,0.15545166795836596,0.023813072005051998
602,0.16008092169434018,0.023027410612334764
603,0.16083386334233618,0.018913973469086225
604,0.1562376285826585,0.01825026501712687
605,0.156302937300149,0.02037095471900407
606,0.15402322677626665,0.01702606817736002
607,0.1553673662316981,0.01817181954908263
608,0.1590641656738272,0.020133161358334723
609,0.15881590086285624,0.01711820319665553
610,0.15591183671063968,0.016843994497591233
611,0.15355198170043016,0.017961006785109864
612,0.1571247893999633,0.014539329427321604
613,0.15421445819253263,0.019491201164329067
614,0.1565211872199439,0.019542157510162517
615,0.1573016643098522,0.018378628126629045
616,0.155566528106725,0.019082764813233982
617,0.15607347086335394,0.018226217831838205
618,0.1589167785329818,0.019170412307390944
619,0.15574222857028752,0.017868659080993086
620,0.15522611368244948,0.017863524300558296
621,0.15909118539431263,0.015542536829196032
622,0.15792310938074205,0.015133987466916436
623,0.15892710334965512,0.014418919747897739
624,0.15559350569683267,0.01661230377100389
625,0.1522446202928459,0.01576676086300489
626,0.15176778856666334,0.015951617437130035
627,0.15510119309562675,0.014968555502435817
628,0.15945946943084718,0.016374917365873636
629,0.1583179619913282,0.014433608239890384
630,0.1578152010416192,0.012854124327549291
631,0.15847433680867123,0.013893823822326417
632,0.14294138231547526,0.015402443930823026
633,0.13220105583436592,0.01652716187261156
634,0.1384334054821389,0.014131827247916036
635,0.14866766072083562,0.016613115312199
636,0.15048789804971952,0.01891832214633078
637,0.1501399891952872,0.015047234359514628
638,0.15131795340607057,0.019797316498637006
639,0.14799489752333048,0.019031314065767916
640,0.15118057813299052,0.021825223325027097
641,0.14956562963337555,0.019035383753700022
642,0.1543818177336686,0.018341517581019942
643,0.15514994883176433,0.015675967880654437
644,0.15738847449924448,0.019264079645943667
645,0.1551089082612682,0.01917663626591709
646,0.15733119386595457,0.019008106828020992
647,0.1556257218936697,0.020723706263743216
648,0.15519015844379824,0.02204554685413681
649,0.15416131454798526,0.020039097196702913
650,0.15794381198991042,0.019104286589230655
651,0.15315856170831904,0.019847118600298922
652,0.15035657797016938,0.018341441319731446
653,0.15819807444382122,0.020175214960017104
654,0.15711934098854424,0.022538027881189807
655,0.15274847776345918,0.021981758155405092
656,0.14861755249735853,0.017268379745801664
657,0.14686389693522117,0.017324979158254143
658,0.14841554426743253,0.01861855825047781
659,0.150518281396785,0.02022219217081566
660,0.1554349346082855,0.021488712300968906
661,0.14971757988184742,0.02079627022556347
662,0.15191005396125545,0.021577225834274936
663,0.15278817118541899,0.026420532446931315
664,0.15382524201491063,0.02291258571065111
665,0.1531409459071762,0.021345771546580787
666,0.1556664917329414,0.0248540690839778
667,0.15697520119302,0.02253131964860422
668,0.1587908095001978,0.021636857780217057
669,0.1585239319968742,0.02274530044883054
670,0.15908870923851148,0.02100022359748614
671,0.15975248390167915,0.021489073224604617
672,0.16458934674291992,0.021767558755559996
673,0.156549669836718,0.02264731374791915
674,0.1570457198334692,0.021024338238946526
675,0.1603023044221137,0.018458755328432434
676,0.15701644185841107,0.022584191067632865
677,0.15917432601819287,0.02249377217611997
678,0.1598631671716889,0.02121495463533801
679,0.1598811181332631,0.020591402471448826
680,0.15758959826679317,0.02128296698437532
681,0.1567969651888564,0.02303050526131408
682,0.16042891449396135,0.02283231296228874
683,0.15760897511205582,0.02294498728621865
684,0.15610431087650495,0.018720624452120544
685,0.15354036168551868,0.021539198649387706
686,0.15575537326019434,0.026931750815411864
687,0.15867085349303123,0.026211346434005568
688,0.15634154323307944,0.02584750471034136
689,0.15239366573696103,0.0279866121148717
690,0.15462289046238772,0.022679452697310375
691,0.15684599478723804,0.02150518173360406
692,0.15870872441005246,0.022500860489342987
693,0.16116395731844468,0.02125586259729804
694,0.16034193322947016,0.025748161493502293
695,0.1620182158124744,0.02607425316576469
696,0.15396493161317426,0.0238137367547922
697,0.1555206265257414,0.025111607134021677
698,0.15576162251650272,0.02283968263094835
